Ingredients,Generated Recipe
"[""frozen hash browns"", ""onions"", ""sour cream"", ""oleo"", ""salt"", ""shredded cheese"", ""cream of chicken soup""]","Frozen Hash Brown Casserole
Ingredients: 
- 2 cups frozen shredded hash browns
- 1 small onion, diced
- 1/2 cup sour cream
- 1/4 cup melted oleo
- 1/2 teaspoon salt
- 1/4 cup shredded cheese
- 1 can cream of chicken soup

Instructions:
1. Preheat oven to 375°F.
2. In a large bowl, mix together all ingredients until evenly combined.
3. Grease a 9x13 inch baking dish with cooking spray and spread the mixture in the dish.
4. Bake for 30 minutes, until the hash browns are golden brown and cooked through.
5. Serve hot with your favorite toppings. Enjoy!"
"[""cornbread"", ""enchilada sauce"", ""salt"", ""ground beef chuck"", ""tomato sauce"", ""cheese blend""]","Cheesy Enchilada Beef Chuck Cornbread
Ingredients:
- ½ cup cornmeal
- 1 teaspoon baking powder
- ¼ teaspoon baking soda
- ½ teaspoon salt
- 1 cup grated cheese blend
- ¼ cup melted butter
- 1 cup buttermilk
- 1 pound ground beef chuck
- 1 onion, diced
- 2 cloves garlic, minced
- 1 teaspoon chili powder
- 1 teaspoon ground cumin
- 2 tablespoons enchilada sauce
- 1 cup tomato sauce
- Salt and pepper to taste

Instructions:
1. Preheat oven to 375°F. Grease a 9-inch round or square baking dish with butter.
2. In a medium bowl, combine the cornmeal, baking powder, baking soda, and salt. Stir in the cheese blend and melted butter until combined. Pour in the buttermilk and stir until the batter is just combined. Spread the batter into the prepared baking dish.
3. In a large skillet over medium heat, cook the ground beef chuck with the onion, garlic, chili powder, and cumin for about 7 minutes, or until the beef is cooked through. Drain off any fat. Stir in the enchilada sauce and tomato sauce. Season with salt and pepper to taste.
4. Spread the beef mixture over the cornbread batter in the baking dish. Bake for 25 minutes, or until the top layer of cornbread is golden brown. Slice into wedges and serve. Enjoy!"
"[""sugar"", ""light corn syrup"", ""salt"", ""flour"", ""eggs"", ""margarine"", ""vanilla"", ""pecans""]","Sugar Cookie Pancakes
Ingredients:
- 1 cup light corn syrup 
- 2 teaspoons salt 
- 2 cups all-purpose flour
- 4 eggs 
- ¼ cup margarine, melted 
- 1 teaspoon vanilla extract
- ½ cup chopped pecans 

Instructions:
1. In a medium bowl, whisk together the corn syrup, salt, and flour until combined.
2. In a separate bowl, beat together the eggs, melted margarine, and vanilla extract.
3. Add the wet ingredients to the dry and mix until everything is evenly blended.
4. Fold in the chopped pecans.
5. Heat a non-stick skillet over medium heat.
6. Drop spoonfuls of the batter onto the hot skillet and cook until golden brown.
7. Flip and cook for another 1-2 minutes.
8. Serve with your favorite pancake toppings and enjoy!"
"[""brown sugar"", ""butter"", ""egg"", ""vanilla"", ""flour"", ""baking soda"", ""salt"", ""chocolate chips""]","Chocolate Chip Brown Sugar Cookies

Ingredients:

- 2 cups all-purpose flour
- 1 teaspoon baking soda
- 1/2 teaspoon salt
- 1 cup butter, softened
- 3/4 cup brown sugar
- 3/4 cup white sugar
- 2 eggs
- 1 teaspoon vanilla extract
- 1 cup chocolate chips

Instructions:

1. Preheat oven to 350 degrees F (175 degrees C).
2. In a medium bowl, stir together the flour, baking soda and salt; set aside.
3. In a large bowl, cream together the butter and sugars until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla. Gradually stir in the dry ingredients until just blended. Finally, mix in the chocolate chips.
4. Drop rounded spoonfuls of dough onto ungreased baking sheets.
5. Bake for 8 to 10 minutes in the preheated oven, or until the edges are lightly golden. Allow cookies to cool on baking sheet for 5 minutes before transferring them to a wire rack to cool completely."
"[""tomatoes"", ""baby portabello mushrooms"", ""extra virgin olive oil"", ""balsamic vinegar"", ""rosemary"", ""oregano"", ""basil"", ""salt""]","Tomato and Baby Portabello Mushroom Pasta
Ingredients: 
- 2 tomatoes, diced 
- 2 baby portabella mushrooms, sliced 
- 2 tablespoons extra virgin olive oil 
- 1 tablespoon balsamic vinegar 
- 1 teaspoon rosemary 
- 1 teaspoon oregano 
- 1 tablespoon basil 
- Salt, to taste

Instructions:
1. Heat the olive oil in a skillet over medium heat.
2. Add the tomatoes and mushrooms to the skillet and cook for 5 minutes, stirring periodically.
3. Add the balsamic vinegar, rosemary, oregano, basil, and salt to the skillet and stir to combine.
4. Cook for an additional 3 minutes, stirring periodically.
5. Serve over cooked pasta of your choice. Enjoy!"
"[""flour"", ""sugar"", ""oil"", ""milk"", ""eggs"", ""salt"", ""baking powder"", ""vanilla"", ""almond extract"", ""butter"", ""poppy seed""]","Almond Poppy Seed Cookies 
Ingredients: 

- 2 cups all-purpose flour 
- 1 cup sugar 
- ½ cup oil  
- ¼ cup milk 
- 2 eggs 
- ¼ teaspoon salt 
- 1 teaspoon baking powder 
- ½ teaspoon vanilla extract 
- ½ teaspoon almond extract 
- 2 tablespoons butter 
- 2 teaspoons poppy seeds 

Instructions: 

1. Preheat oven to 350F. 

2. In a large bowl, whisk together flour, sugar, salt, and baking powder. 

3. In a separate bowl, whisk together oil, milk, eggs, vanilla extract, and almond extract. 

4. Add wet ingredients to the dry ingredients and mix until just combined. 

5. Add butter and poppy seeds and mix until just combined.

6. Drop tablespoon-sized mounds of dough onto a greased baking sheet. 

7. Bake for 12-15 minutes or until golden brown. 

8. Allow cookies to cool before serving. Enjoy!"
"[""pumpkin"", ""milk"", ""eggs"", ""sugar"", ""salt"", ""pumpkin pie spice"", ""margarine"", ""yellow cake"", ""walnuts""]","Pumpkin Pie Spice Cake
Ingredients:
- 1/2 cup pumpkin puree
- 1/4 cup milk
- 2 eggs
- 1/2 cup sugar
- 1 pinch of salt
- 1 teaspoon pumpkin pie spice
- 1/4 cup margarine
- Yellow cake mix
- 1/2 cup chopped walnuts

Instructions:

1. Preheat oven to 350 degrees F. Grease a 9-inch round cake pan.

2. In a medium bowl, mix together the pumpkin puree, milk, eggs, sugar, and salt until smooth.

3. In a large bowl, mix together the pumpkin pie spice, margarine, and yellow cake mix.

4. Slowly add the pumpkin mixture to the cake mix and stir until combined.

5. Fold in the chopped walnuts.

6. Pour batter into prepared pan.

7. Bake for 30-35 minutes or until a toothpick inserted into the center of the cake comes out clean.

8. Allow to cool before serving. Enjoy!"
"[""tomatoes"", ""tomato paste"", ""garlic"", ""salt"", ""water"", ""olive oil""]","Tomato and Garlic Pasta
Ingredients: 
- 2 tablespoons olive oil
- 2 cloves of garlic, diced
- 1 can of tomato paste
- 1/2 teaspoon salt
- 2 tomatoes, chopped
- 1/2 cup of water

Directions:
1. Heat the olive oil in a large skillet over medium heat.
2. Add the garlic and sauté until fragrant, about 1 minute.
3. Add the tomato paste, salt, tomatoes, and water.
4. Simmer for 10 minutes, stirring occasionally.
5. Once the sauce is thickened and reduced, remove from heat.
6. Serve over cooked pasta. Enjoy!"
"[""ground round"", ""onions"", ""green pepper"", ""basil"", ""pepper"", ""oregano"", ""sugar"", ""garlic"", ""parsley"", ""red kidney beans"", ""hominy""]","Ground Round Onion Soup
Ingredients:
• 2 tbsp olive oil
• 1 large yellow onion, diced
• 1 green pepper, diced
• 1 tsp dried basil
• 1/2 tsp black pepper
• 1/2 tsp oregano
• 1/2 tsp sugar
• 2 cloves garlic, minced
• 1/4 cup parsley, chopped
• 1 lb ground round
• 4 cups chicken broth
• 1 can (15 oz) red kidney beans, drained and rinsed
• 1/2 cup hominy
Instructions:

1. Heat the olive oil in a large pot over medium heat.

2. Add the onion and green pepper and sauté until softened, about 5 minutes.

3. Add the basil, black pepper, oregano, sugar, and garlic and stir to combine.

4. Add the ground round and cook for another 7-8 minutes, stirring occasionally.

5. Pour in the chicken broth and bring to a boil.

6. Reduce the heat and add the red kidney beans and hominy. Simmer for 15-20 minutes, stirring occasionally.

7. Taste and adjust seasonings as needed.

8. Serve with freshly chopped parsley. Enjoy!"
"[""crescent rolls"", ""cheese"", ""cream of chicken soup"", ""fresh broccoli"", ""sweet red pepper"", ""water chestnuts"", ""white chicken"", ""chicken"", ""onion""]","Crescent Roll Cheesy Chicken Soup:

Ingredients:

- 2 cans crescent roll dough
- 2 cups shredded cheese, divided
- 2 tablespoons butter
- 1 ½ cups diced white chicken
- ½ onion, finely diced 
- 2 cups chicken broth
- 1 teaspoon dried thyme
- 1 teaspoon garlic powder
- Salt and pepper to taste
- 1 cup cream of chicken soup
- 1 cup fresh broccoli, chopped
- ½ cup sweet red pepper, diced
- ½ cup water chestnuts, diced

Instructions:

1. Preheat oven to 375°F (190°C). Grease a 9x13 inch baking pan.

2. Unroll the crescent roll dough and spread it evenly in the prepared baking pan. Sprinkle with 1 cup of cheese.

3. In a medium saucepan, melt butter over medium heat. Add the diced chicken and onion, and cook until the chicken is almost cooked through, about 5 minutes.

4. Add the chicken broth, thyme, garlic powder, salt and pepper, and stir to combine. Simmer for 10 minutes.

5. Add the cream of chicken soup and stir to combine. Simmer for 10 more minutes, stirring occasionally.

6. Pour the chicken mixture into the prepared pan and spread out evenly. Sprinkle with remaining cheese.

7. Top with the fresh broccoli, sweet red pepper, and water chestnuts.

8. Bake for 25 minutes, or until the crescent rolls are golden brown and the cheese is melted. Serve warm. Enjoy!"
