"Ingredients","Generated Recipe"
"[""eggs"", ""parsley"", ""fresh chives"", ""gruyere cheese"", ""mustard"", ""salt""]","Grilled Gruyere and Parsley Sandwiches
Ingredients:
- 2 slices of fresh white bread
- 1 tablespoon of butter
- 1/4 cup grated gruyere cheese
- 2 tablespoons chopped fresh parsley
- 1 teaspoon Dijon mustard
- Salt and freshly ground black pepper
Instructions:
1. Preheat a grill pan over medium heat.
2. Spread butter onto one side of each slice of bread. 
3. Sprinkle grated gruyere cheese over the unbuttered side of one slice of bread.
4. Sprinkle chopped parsley over the cheese.
5. Spread mustard on the unbuttered side of the other piece of bread.
6. Place both pieces of bread together, with the buttered sides facing each other.
7. Place sandwich in preheated grill pan. Grill until golden brown on both sides and cheese is melted, about 3 minutes per side.
8. Transfer to a plate and season with salt and pepper, to taste.
9. Cut in half and enjoy!"
"[""frozen hash browns"", ""onions"", ""sour cream"", ""oleo"", ""salt"", ""shredded cheese"", ""cream of chicken soup""]","Frozen Hash Brown Onion Sour Cream Bake

Ingredients:

- 1 package (32 ounces) frozen hash browns
- 1 onion, diced
- 1/2 cup sour cream
- 2 tablespoons oleo, melted
- 1 teaspoon salt
- 1/2 cup shredded cheese
- 1 can (10 3/4 ounces) cream of chicken soup

Instructions:

1. Preheat oven to 375°F and grease a 9- by 13-inch baking dish.

2. In a large bowl, combine frozen hash browns and diced onion.

3. In a smaller bowl, mix together sour cream, melted oleo, and salt.

4. Pour sour cream mixture over hash browns and onion, stirring until completely mixed.

5. Spread mixture into prepared baking dish and sprinkle with shredded cheese.

6. Bake for 45 minutes or until top is golden brown and hash browns are cooked through.

7. Finally, spread cream of chicken soup over the top and bake for an additional 10 minutes.

8. Serve warm."
"[""cornbread"", ""enchilada sauce"", ""salt"", ""ground beef chuck"", ""tomato sauce"", ""cheese blend""]","Enchilada Beef Casserole
Ingredients:
- Cornbread, cubed
- 1 lb ground beef chuck
- 2 cups enchilada sauce
- 2 cups tomato sauce
- Salt to taste
- 1 cup cheese blend
Directions:
1. Preheat oven to 350°F.
2. In a large skillet, brown the ground beef chuck over medium-high heat until fully cooked. Drain any excess fat.
3. Place the cubed cornbread in a 9x13 baking dish and spread evenly.
4. Pour the enchilada sauce over the cornbread, followed by the ground beef chuck.
5. Top with the tomato sauce and sprinkle salt to taste.
6. Cover with the cheese blend.
7. Bake for 30 minutes or until cheese is melted and bubbling.
8. Let cool for 10 minutes before serving. Enjoy!"
"[""sugar"", ""light corn syrup"", ""salt"", ""flour"", ""eggs"", ""margarine"", ""vanilla"", ""pecans""]","Sugar-Sweetened Pecan Pancakes

Ingredients:

- 1/4 cup light corn syrup
- 1 teaspoon salt
- 2 cups all-purpose flour
- 2 eggs, lightly beaten
- 3 tablespoons margarine, melted
- 2 teaspoons vanilla extract
- 1/2 cup pecans, chopped
- 1/2 cup granulated sugar
- 2 cups warm water

Instructions:

1. In a large bowl, mix together the corn syrup, salt, flour and eggs until well combined.

2. Add the melted margarine, vanilla extract and pecans; mix until just combined.

3. Add the granulated sugar and warm water, stirring to combine.

4. Preheat a nonstick griddle or skillet over medium heat.

5. Using a ladle, pour batter onto the hot griddle or skillet, making sure to evenly spread the batter. Cook until golden brown, flipping halfway through cooking.

6. Serve warm with maple syrup and butter. Enjoy!"
"[""brown sugar"", ""butter"", ""egg"", ""vanilla"", ""flour"", ""baking soda"", ""salt"", ""chocolate chips""]","Chocolate Chip Brown Sugar Cookies
Ingredients: 

- ½ cup butter, softened
- ½ cup brown sugar
- 1 egg
- ½ teaspoon vanilla extract
- 1 ¼ cups all-purpose flour
- ¼ teaspoon baking soda
- ⅛ teaspoon salt
- ½ cup chocolate chips

Instructions:

1. Preheat oven to 350°F. Line a cookie sheet with parchment paper or silicone baking mat.

2. In a large bowl, cream together butter and brown sugar until light and fluffy. Beat in egg, then add vanilla extract.

3. In a separate bowl, combine flour, baking soda and salt. Slowly add dry ingredients to wet ingredients, mixing until all ingredients are combined.

4. Stir in chocolate chips.

5. Use a spoon or cookie scoop to form dough into 1 inch balls and place on prepared cookie sheet. Bake for 10-12 minutes.

6. Cool on wire rack before serving. Enjoy!"
"[""tomatoes"", ""baby portabello mushrooms"", ""extra virgin olive oil"", ""balsamic vinegar"", ""rosemary"", ""oregano"", ""basil"", ""salt""]","Tomato and Baby Portabella Mushroom Risotto

Ingredients:
- 2 tablespoons extra virgin olive oil
- 1/2 cup chopped onion
- 2 cloves garlic, minced
- 2 cups baby portabella mushrooms, halved
- 2 cups cherry tomatoes, quartered
- 1 1/2 cups arborio rice
- 4 cups vegetable broth
- 1/4 teaspoon salt
- 1/4 teaspoon pepper
- 1/4 cup balsamic vinegar
- 2 tablespoons chopped fresh rosemary
- 1 tablespoon chopped fresh oregano
- 1 tablespoon chopped fresh basil

Instructions:
1. Heat the olive oil in a large saucepan over medium-high heat.
2. Add the onions and garlic and cook until softened, about 3 minutes.
3. Add the mushrooms and tomatoes and cook until softened, about 5 minutes.
4. Add the arborio rice and stir to coat with the oil and vegetables.
5. Add the vegetable broth, one cup at a time, stirring frequently until the liquid is absorbed and the rice is al dente, about 20 minutes.
6. Add the salt, pepper, balsamic vinegar, rosemary, oregano, and basil and stir to combine.
7. Taste and adjust seasoning as desired. Serve warm."
"[""flour"", ""sugar"", ""oil"", ""milk"", ""eggs"", ""salt"", ""baking powder"", ""vanilla"", ""almond extract"", ""butter"", ""poppy seed""]","Flour-Sugar Cut-Out Cookies

Ingredients: 
- 3 cups all purpose flour
- 1 cup granulated sugar
- 1/2 cup vegetable oil
- 1/2 cup milk
- 2 eggs
- 1 teaspoon salt
- 2 teaspoons baking powder
- 1 teaspoon vanilla extract
- 1 teaspoon almond extract
- 1/4 cup butter, melted
- 1 tablespoon poppy seeds

Instructions:

1. Preheat oven to 375 degrees F.

2. In a medium bowl, mix together the flour, sugar, baking powder, and salt.

3. In a separate bowl, whisk together the oil, milk, eggs, vanilla and almond extracts.

4. Slowly add the wet ingredients into the dry ingredients, stirring until just combined.

5. Roll out the dough on a floured surface to a 1/4 inch thickness.

6. Cut out desired shapes with cookie cutters.

7. Place cookies on a parchment lined baking sheet.

8. Brush with melted butter and sprinkle with poppy seeds if desired.

9. Bake for 12 to 15 minutes or until lightly golden brown.

10. Remove from oven and cool on wire rack."
"[""pumpkin"", ""milk"", ""eggs"", ""sugar"", ""salt"", ""pumpkin pie spice"", ""margarine"", ""yellow cake"", ""walnuts""]","Pumpkin Pie Spice Cake 
Ingredients:
- 3 cups pumpkin puree
- 2 cups milk
- 4 eggs
- 1 cup sugar
- 1 teaspoon salt
- 2 teaspoons pumpkin pie spice
- 1/4 cup margarine, melted
- 2 teaspoons yellow cake mix
- 1/2 cup chopped walnuts
Instructions:
1. Preheat oven to 350 degrees F. Grease a 9-inch round baking pan.
2. In a large bowl, combine pumpkin puree, milk, eggs, sugar, salt, and pumpkin pie spice. Mix well.
3. Stir in melted margarine until all ingredients are blended.
4. Add the yellow cake mix and stir until everything is mixed together.
5. Add walnuts and stir until incorporated.
6. Pour batter into prepared pan.
7. Bake for 35 to 40 minutes or until a toothpick inserted in the center comes out clean.
8. Let cool before serving. Enjoy!"
"[""tomatoes"", ""tomato paste"", ""garlic"", ""salt"", ""water"", ""olive oil""]","Tomato and Garlic Pasta
Ingredients: 
- 2 tablespoons olive oil
- 4 cloves garlic, minced
- 2 tablespoons tomato paste
- 1 28-ounce can diced tomatoes
- Salt and freshly ground black pepper, to taste
- 8 ounces spaghetti
- 1/2 cup water
- Freshly chopped basil, for garnish

Instructions: 
1. Heat the olive oil in a large skillet over medium heat. Add the garlic and cook until fragrant, about 1 minute.

2. Add the tomato paste and diced tomatoes, stirring to combine. Season with salt and black pepper, to taste.

3. Reduce heat to low. Simmer for 10 minutes or until sauce has thickened slightly.

4. Meanwhile, bring a large pot of salted water to a boil. Cook the spaghetti according to package directions. Drain, reserving 1/2 cup of the cooking liquid.

5. Add the cooked spaghetti to the tomato sauce and stir to combine. Add the reserved cooking liquid and the water. Simmer for 5 minutes, stirring occasionally.

6. Serve hot, sprinkled with freshly chopped basil. Enjoy!"
"[""ground round"", ""onions"", ""green pepper"", ""basil"", ""pepper"", ""oregano"", ""sugar"", ""garlic"", ""parsley"", ""red kidney beans"", ""hominy""]","Ground Round Green Pepper Basil Pizza:

Ingredients:
- 1 lb Ground Round
- 1 large Onion, diced
- 2 Green Peppers, diced
- 2 cloves Garlic, minced
- 1/4 cup fresh Basil, chopped
- 1 tsp Oregano
- 1 tsp Parsley
- 1/2 tsp Sugar
- Salt and Pepper to taste
- 2 cups Red Kidney Beans, cooked 
- 1/2 cup Homminy 

Instructions:
1. Preheat oven to 375°F.
2. In a skillet over medium heat, cook onion and green pepper until softened.
3. Add ground round and garlic and cook, stirring occasionally, until beef is no longer pink.
4. Add basil, oregano, parsley, sugar, salt, and pepper and cook for 1 minute.
5. In an oven-safe dish, combine homminy and kidney beans.
6. Top with beef mixture and spread evenly.
7. Bake in preheated oven for 20 minutes.
8. Serve hot."
"[""crescent rolls"", ""cheese"", ""cream of chicken soup"", ""fresh broccoli"", ""sweet red pepper"", ""water chestnuts"", ""white chicken"", ""chicken"", ""onion""]","Crescent Roll Cheese Swirls
Ingredients:
- Crescent rolls
- Grated cheese
- Cream of chicken soup
- Fresh broccoli
- Sweet red pepper
- Water chestnuts
- White chicken
- Chicken
- Onion

Instructions:

1. Preheat oven to 375°F (190°C).

2. Grease a baking sheet with cooking oil spray or butter.

3. Unroll crescent rolls and place on the baking sheet.

4. Sprinkle grated cheese over each roll.

5. In a small bowl, mix together cream of chicken soup and fresh broccoli.

6. Spoon the mixture over the cheese-covered crescent rolls.

7. Top with diced sweet red pepper, water chestnuts, white chicken, chicken, and onion.

8. Roll each crescent roll up and pinch the ends together to form a swirl.

9. Bake for 15 minutes or until the crescent rolls are golden brown.

10. Serve hot with your favorite dipping sauce. Enjoy!"
