"Ingredients","Generated Recipe"
"[""water"", ""pearl barley"", ""porcini mushrooms"", ""boiling water"", ""olive oil"", ""stalks celery"", ""carrots"", ""onion"", ""cremini mushrooms"", ""thyme"", ""vegetable stock"", ""sherry"", ""salt"", ""ground black pepper"", ""red wine vinegar"", ""parsley"", ""parmesan cheese""]","Pearl Barley and Porcini Mushroom Risotto with Carrots, Onion, and Celery

Ingredients:

- 2 tablespoons olive oil
- 1/2 cup pearl barley
- 1 cup boiling water
- 1/2 cup porcini mushrooms
- 2 stalks celery, diced
- 1 carrot, diced
- 1/4 cup onion, diced
- 1 cup crimini mushrooms, sliced
- 1/2 teaspoon thyme
- 2 cups vegetable stock
- 1/4 cup sherry
- Salt to taste
- Ground black pepper to taste
- 2 tablespoons red wine vinegar
- 2 tablespoons parsley, chopped
- 2 tablespoons Parmesan cheese, grated

Instructions:

1. Heat the olive oil in a large saucepan over medium heat.

2. Add the pearl barley and stir until lightly toasted, about 2 minutes.

3. Pour in the boiling water and reduce the heat to low. Simmer, stirring occasionally, for 20 minutes.

4. Add in the porcini mushrooms, celery, carrot, and onion, and cook for 5 minutes.

5. Add the crimini mushrooms and thyme, and stir to combine.

6. Pour in the vegetable stock and bring to a simmer. Cook for 10 minutes or until the barley is tender.

7. Stir in the sherry, salt, and black pepper, and cook for an additional 2 minutes.

8. Turn off the heat and stir in the red wine vinegar and parsley.

9. Serve the risotto hot, topped with Parmesan cheese. Enjoy!"
"[""eggs"", ""parsley"", ""fresh chives"", ""gruyere cheese"", ""mustard"", ""salt""]","Grilled Gruyere and Parsley Sandwich 
Ingredients: 
• 2 slices of fresh French bread 
• 2 tablespoons of freshly chopped parsley 
• 2 tablespoons of grated gruyere cheese 
• 1 tablespoon of mustard 
• 2 tablespoons of freshly chopped chives 
• Salt to taste 

Instructions: 
1. Preheat the grill to medium heat.
2. Spread the mustard on one side of each slice of French bread.
3. Sprinkle the parsley, grated cheese, chives and salt on top.
4. Place the slices of bread on the preheated grill and cook for 3-4 minutes.
5. Flip the slices of bread over and cook for an additional 3-4 minutes.
6. Serve warm and enjoy!"
"[""frozen hash browns"", ""onions"", ""sour cream"", ""oleo"", ""salt"", ""shredded cheese"", ""cream of chicken soup""]","Frozen Hash Brown Onion Bake
Ingredients:
* 2 cups of frozen hash browns
* 1/2 cup diced onions
* 1/4 cup sour cream
* 1/4 cup melted oleo
* 1 teaspoon salt
* 1/2 cup shredded cheese
* 1 10.5 oz can of cream of chicken soup
Directions:
1. Preheat oven to 375 degrees F.
2. In a 9x13 baking dish, spread the frozen hash browns evenly on the bottom.
3. Sprinkle the diced onions over the top of the hash browns.
4. In a medium bowl, mix the sour cream, melted oleo, salt, and shredded cheese together until combined.
5. Spread the creamy mixture over the top of the hash browns and onions.
6. Pour the cream of chicken soup over the top, spreading evenly.
7. Cover with foil and bake in preheated oven for 40 minutes.
8. Remove foil and bake an additional 10 minutes or until golden brown and bubbly. Enjoy!"
"[""cornbread"", ""enchilada sauce"", ""salt"", ""ground beef chuck"", ""tomato sauce"", ""cheese blend""]","Enchilada Casserole 
Ingredients: 
- 2 cups cornbread, crumbled
- 2 tablespoons enchilada sauce
- 1/2 teaspoon salt
- 1 pound ground beef chuck
- 1/2 cup tomato sauce
- 1/2 cup cheese blend

Instructions:
1. Preheat oven to 350°F.
2. In a large skillet over medium heat, cook ground beef until no longer pink. Drain off any excess fat.
3. In a large bowl, combine cooked beef, cornbread, enchilada sauce, salt, tomato sauce, and cheese blend. Mix together until fully combined.
4. Transfer mixture to an 8x8 inch baking dish.
5. Bake for 25-30 minutes, or until the top is lightly golden brown and the cheese has melted.
6. Enjoy!"
"[""sugar"", ""light corn syrup"", ""salt"", ""flour"", ""eggs"", ""margarine"", ""vanilla"", ""pecans""]","Sugar-Sweetened Pecan Waffles
Ingredients: 
- 2 cups light corn syrup
- 1 teaspoon salt
- 2 cups all-purpose flour
- 4 eggs
- 1/2 cup margarine, melted
- 1 teaspoon vanilla extract
- 1/2 cup chopped pecans

Instructions:
1. Preheat waffle iron.
2. In a medium bowl, whisk together the corn syrup, salt, flour, eggs, margarine and vanilla until smooth.
3. Fold in the pecans.
4. Spoon the batter onto the preheated waffle iron.
5. Cook until golden brown and crisp.
6. Serve with additional butter, syrup, or sugar if desired. Enjoy!"
"[""brown sugar"", ""butter"", ""egg"", ""vanilla"", ""flour"", ""baking soda"", ""salt"", ""chocolate chips""]","Brown Sugar Butter Cookies:

Ingredients: 
- 1 cup brown sugar
- ½ cup butter, softened
- 1 egg
- 1 tsp vanilla extract
- 1 ½ cups all-purpose flour
- ¼ teaspoon baking soda
- Pinch of salt
- ½ cup chocolate chips

Instructions:
1. Preheat oven to 350°F.
2. In a large bowl, cream together the butter and the brown sugar until light and fluffy.
3. Beat in the egg and the vanilla extract.
4. In a separate bowl, whisk together the flour, baking soda, and salt.
5. Gradually add the dry ingredients to the wet ingredients until just combined.
6. Fold in the chocolate chips.
7. Drop the dough onto a parchment-lined baking sheet in tablespoon-sized portions.
8. Bake for 10-12 minutes or until lightly golden.
9. Let cool before serving. Enjoy!"
"[""tomatoes"", ""baby portabello mushrooms"", ""extra virgin olive oil"", ""balsamic vinegar"", ""rosemary"", ""oregano"", ""basil"", ""salt""]","Roasted Tomato and Baby Portobello Mushroom Risotto
Ingredients:
- 2 tablespoons extra virgin olive oil
- 2 cups diced tomatoes
- 2 cups diced baby portobello mushrooms
- 1/2 cup uncooked risotto
- 2 cups vegetable broth
- 2 cloves garlic, minced
- 1 tablespoon balsamic vinegar
- 1 teaspoon rosemary
- 1 teaspoon oregano
- 1/4 teaspoon basil
- Salt and pepper to taste
Instructions:

1. Preheat oven to 400°F. Line a baking sheet with parchment paper.

2. In a medium bowl, combine the tomatoes, mushrooms, olive oil, balsamic vinegar, rosemary, oregano, basil, salt and pepper.

3. Toss to combine, then spread the mixture onto the prepared baking sheet.

4. Roast in the oven for 20 minutes, stirring once halfway through.

5. While the vegetables are roasting, heat the vegetable broth in a medium saucepan over medium-high heat.

6. Once it comes to a simmer, add the risotto and stir to combine.

7. Reduce heat to medium-low and cook, stirring often, for about 20 minutes, or until the risotto is tender and most of the liquid has been absorbed.

8. Once the risotto is cooked, add the roasted tomatoes and mushrooms. Stir to combine, then serve. Enjoy!"
"[""flour"", ""sugar"", ""oil"", ""milk"", ""eggs"", ""salt"", ""baking powder"", ""vanilla"", ""almond extract"", ""butter"", ""poppy seed""]","Floury Poppyseed Muffins

Ingredients:

- 2 cups all-purpose flour
- 1/2 cup sugar
- 1/3 cup vegetable oil
- 1 cup milk
- 4 eggs
- 1 teaspoon salt
- 2 teaspoons baking powder
- 1 teaspoon vanilla extract
- 1 teaspoon almond extract
- 6 tablespoons butter, melted
- 2 tablespoons poppy seeds

Instructions:

1. Preheat oven to 375°F (190°C). Grease 12 muffin cups or line with paper liners.

2. In a large bowl, whisk together the flour, sugar, baking powder, and salt.

3. In a separate bowl, whisk together the oil, milk, eggs, vanilla extract, and almond extract.

4. Pour the wet ingredients over the dry ingredients and stir until just combined.

5. Fold in the melted butter and poppy seeds.

6. Spoon the batter into the prepared muffin cups, filling each about 2/3 full.

7. Bake for 20–25 minutes, or until a toothpick inserted into the center comes out clean.

8. Let cool in the pan for 10 minutes, then transfer to a wire rack to cool completely. Enjoy!"
"[""pumpkin"", ""milk"", ""eggs"", ""sugar"", ""salt"", ""pumpkin pie spice"", ""margarine"", ""yellow cake"", ""walnuts""]","Pumpkin Pie Spice Cake
Ingredients:
- 2 cups pumpkin puree 
- 2 large eggs
- ¾ cup sugar 
- ½ teaspoon salt 
- 1 tablespoons pumpkin pie spice mix 
- ¼ cup melted margarine 
- ½ cup milk 
- ¼ cup chopped walnuts 
- 1 box yellow cake mix

Instructions:

1. Preheat oven to 350 degrees F (175 degrees C). Grease an 8x8 inch baking dish.

2. In a large bowl, mix together pumpkin puree, eggs, sugar, salt, pumpkin pie spice mix, melted margarine and milk until well blended. 

3. Sprinkle the chopped walnuts in the bottom of the prepared baking dish. 

4. Pour the pumpkin mixture over the walnuts. 

5. Sprinkle the dry cake mix evenly over the top of the pumpkin mixture.

6. Bake for 45 minutes or until a toothpick comes out clean. Allow to cool before serving. Enjoy!"
"[""tomatoes"", ""tomato paste"", ""garlic"", ""salt"", ""water"", ""olive oil""]","Tomato Garlic Pasta
Ingredients: 
- 2 Tomatoes, chopped
- 2 tablespoons tomato paste
- 1 garlic clove, minced
- 1 teaspoon salt
- 1 cup water
- 2 tablespoons olive oil

Instructions: 
1. Heat the olive oil in a skillet over medium heat.
2. Add the tomatoes and garlic, and cook, stirring occasionally, for about 5 minutes.
3. Pour in the tomato paste, salt and water, and stir until combined. 
4. Simmer the sauce for 8-10 minutes.
5. Cook your desired pasta according to package instructions and drain.
6. Toss the cooked pasta with the tomato garlic sauce and serve."
"[""ground round"", ""onions"", ""green pepper"", ""basil"", ""pepper"", ""oregano"", ""sugar"", ""garlic"", ""parsley"", ""red kidney beans"", ""hominy""]","Ground Round Onion Soup:

Ingredients:

- 2 tablespoons olive oil
- 1 large onion, diced
- 1 green pepper, chopped
- 1 teaspoon of dried basil
- 1 teaspoon of black pepper
- 1 teaspoon of oregano
- 1 tablespoon of sugar
- 1 clove of garlic, minced
- 2 tablespoons of fresh parsley, chopped
- 1 15 oz can of red kidney beans, drained and rinsed
- 2 cups of vegetable broth
- 2 tablespoons of honey

Instructions:

1. Heat the olive oil in a large pot over medium heat.

2. Add the onion and green pepper and sauté for 5 minutes until softened.

3. Add the basil, pepper, oregano, sugar, and garlic to the pot and cook for another 2 minutes. 

4. Add the parsley, red kidney beans, vegetable broth, and honey to the pot and bring to a boil.

5. Reduce the heat to low, cover, and simmer for 15 minutes.

6. Serve hot with your favorite toppings, such as croutons or shredded cheese. Enjoy!"
"[""crescent rolls"", ""cheese"", ""cream of chicken soup"", ""fresh broccoli"", ""sweet red pepper"", ""water chestnuts"", ""white chicken"", ""chicken"", ""onion""]","Crescent Roll Cheese Bake

Ingredients:
- 2 cans crescent rolls
- 4 cups shredded cheese 
- 1 can cream of chicken soup
- 1 cup fresh broccoli, chopped
- 1 sweet red pepper, chopped
- ¼ cup water chestnuts, chopped
- 1 cup white chicken, cooked and cubed
- ½ cup onion, diced 

Instructions:
- Preheat oven to 375°F.
- Grease 9x13 inch baking dish.
- Spread one can of crescent rolls on the bottom of the baking dish.
- Top with half of the cheese, vegetables, chicken, and onion.
- Pour cream of chicken soup over the layer.
- Top with remaining cheese, vegetables, chicken, and onion.
- Place second can of crescent rolls on top.
- Bake for 35-40 minutes or until golden brown.
- Let cool for 10-15 minutes before serving. Enjoy!"
